Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_Churn,Education_Level_Churn,Marital_Status_Churn,Income_Category_Churn,Card_Category_Churn
64,1,52,6,2,2,4999.0,2299,2700.0,0.716,1601,48,0.5,0.46,0.17357222844344905,0.1593813046402152,0.15126946874333264,0.15139664804469274,0.1609792284866469
45,3,40,4,1,3,2922.0,1212,1710.0,0.662,3895,70,0.591,0.415,0.17357222844344905,0.1593813046402152,0.15126946874333264,0.17186183656276327,0.1609792284866469
37,3,24,3,3,4,3727.0,995,2732.0,0.743,14786,101,0.6559999999999999,0.267,0.17357222844344905,0.15569053708439898,0.16176470588235295,0.17186183656276327,0.1609792284866469
38,2,30,4,1,4,19595.0,610,18985.0,0.5820000000000001,4079,65,0.585,0.031,0.17357222844344905,0.15569053708439898,0.16941415166117169,0.1681654676258993,0.1609792284866469
38,1,30,2,2,1,2232.0,1163,1069.0,0.557,4185,80,0.778,0.521,0.14615223317257287,0.15201192250372578,0.16941415166117169,0.15139664804469274,0.1609792284866469
47,4,39,4,2,4,33122.0,1587,31535.0,0.475,3145,63,0.75,0.048,0.14615223317257287,0.15569053708439898,0.15126946874333264,0.13480741797432239,0.14774774774774774
40,3,36,4,2,4,9191.0,1666,7525.0,0.815,4275,83,0.7659999999999999,0.181,0.17357222844344905,0.15202369200394866,0.15126946874333264,0.1681654676258993,0.1609792284866469
48,4,30,3,3,2,14670.0,1900,12770.0,0.8059999999999999,4221,83,0.7659999999999999,0.13,0.14615223317257287,0.15201192250372578,0.17222963951935916,0.13480741797432239,0.1609792284866469
39,2,31,6,3,3,3297.0,1761,1536.0,0.879,15580,120,0.7390000000000001,0.534,0.14615223317257287,0.17829457364341086,0.16941415166117169,0.15139664804469274,0.1609792284866469
45,4,36,1,1,3,3918.0,2070,1848.0,0.76,4700,69,0.643,0.528,0.17357222844344905,0.1593813046402152,0.16941415166117169,0.15139664804469274,0.1609792284866469
46,3,39,2,3,2,3157.0,965,2192.0,0.928,3300,58,0.568,0.306,0.17357222844344905,0.1593813046402152,0.16176470588235295,0.15139664804469274,0.1609792284866469
46,4,34,6,3,3,2168.0,1704,464.0,0.725,4584,92,0.769,0.7859999999999999,0.17357222844344905,0.1593813046402152,0.15126946874333264,0.15139664804469274,0.1609792284866469
38,2,36,5,3,3,2407.0,843,1564.0,1.008,1470,28,0.4,0.35,0.14615223317257287,0.15201192250372578,0.15126946874333264,0.15765472312703582,0.1609792284866469
37,2,29,2,2,6,2547.0,1965,582.0,0.535,2160,46,0.353,0.7709999999999999,0.17357222844344905,0.15569053708439898,0.15126946874333264,0.15139664804469274,0.1609792284866469
42,3,38,5,1,1,6318.0,1397,4921.0,0.517,4166,86,0.755,0.221,0.14615223317257287,0.1685319289005925,0.16941415166117169,0.13480741797432239,0.1609792284866469
47,2,41,1,1,2,3108.0,1978,1130.0,0.917,14965,127,0.716,0.636,0.17357222844344905,0.15201192250372578,0.16941415166117169,0.17186183656276327,0.1609792284866469
43,3,36,6,1,3,2936.0,2379,557.0,0.6940000000000001,1572,57,0.6759999999999999,0.81,0.17357222844344905,0.15569053708439898,0.15126946874333264,0.15139664804469274,0.1609792284866469
47,3,42,1,2,3,3669.0,2517,1152.0,0.83,13931,112,0.836,0.6859999999999999,0.17357222844344905,0.1685319289005925,0.15126946874333264,0.17186183656276327,0.1609792284866469
53,3,42,2,1,2,26792.0,1836,24956.0,1.432,2398,47,0.88,0.069,0.14615223317257287,0.1593813046402152,0.15126946874333264,0.15765472312703582,0.1609792284866469
43,1,35,6,3,2,1766.0,0,1766.0,0.779,4808,87,0.6729999999999999,0.0,0.17357222844344905,0.15201192250372578,0.17222963951935916,0.15139664804469274,0.1609792284866469
57,2,46,3,2,3,34516.0,1244,33272.0,0.606,15176,126,0.8,0.036,0.14615223317257287,0.1593813046402152,0.16941415166117169,0.1733149931224209,0.1609792284866469
47,4,39,3,1,0,1746.0,0,1746.0,0.763,4543,75,0.974,0.0,0.17357222844344905,0.15201192250372578,0.16941415166117169,0.15139664804469274,0.1609792284866469
39,1,20,3,2,2,9956.0,1117,8839.0,0.515,1447,39,0.696,0.1119999999999999,0.17357222844344905,0.15201192250372578,0.16941415166117169,0.15139664804469274,0.1609792284866469
43,4,33,3,3,1,2525.0,2217,308.0,0.763,4409,69,0.568,0.878,0.17357222844344905,0.1685319289005925,0.16941415166117169,0.17186183656276327,0.1609792284866469
40,4,36,4,1,2,5056.0,1067,3989.0,0.7490000000000001,15926,117,0.519,0.211,0.17357222844344905,0.1593813046402152,0.15126946874333264,0.17186183656276327,0.1609792284866469
45,5,38,1,2,3,6895.0,2314,4581.0,0.84,8778,85,0.604,0.336,0.14615223317257287,0.1685319289005925,0.15126946874333264,0.13480741797432239,0.1609792284866469
52,2,47,5,2,2,29695.0,1525,28170.0,0.529,4109,71,0.614,0.051,0.14615223317257287,0.1593813046402152,0.16176470588235295,0.1733149931224209,0.1609792284866469
49,2,36,3,3,1,25178.0,1803,23375.0,0.767,7836,87,0.5820000000000001,0.072,0.14615223317257287,0.2106430155210643,0.16176470588235295,0.15765472312703582,0.1609792284866469
49,3,42,3,1,4,34516.0,0,34516.0,0.838,15095,102,0.759,0.0,0.14615223317257287,0.15201192250372578,0.15126946874333264,0.13480741797432239,0.1810344827586207
43,1,36,1,2,3,4255.0,1729,2526.0,0.55,3607,75,0.471,0.406,0.14615223317257287,0.15201192250372578,0.15126946874333264,0.13480741797432239,0.1609792284866469
49,4,38,4,3,0,31302.0,1953,29349.0,0.875,1564,35,2.182,0.062,0.14615223317257287,0.15201192250372578,0.16941415166117169,0.15765472312703582,0.1609792284866469
51,3,44,4,2,3,16406.0,0,16406.0,0.627,4075,75,0.63,0.0,0.17357222844344905,0.15569053708439898,0.15126946874333264,0.15139664804469274,0.14774774774774774
51,1,40,3,3,0,2774.0,1362,1412.0,0.866,4802,91,0.685,0.491,0.17357222844344905,0.15569053708439898,0.15126946874333264,0.17186183656276327,0.1609792284866469
60,0,54,3,3,3,13035.0,1285,11750.0,0.7609999999999999,14585,97,0.98,0.099,0.14615223317257287,0.1593813046402152,0.15126946874333264,0.15139664804469274,0.1609792284866469
43,3,34,4,2,0,28262.0,1483,26779.0,0.6679999999999999,3855,66,0.61,0.052,0.14615223317257287,0.15201192250372578,0.16941415166117169,0.15765472312703582,0.1609792284866469
36,2,27,3,3,2,7776.0,831,6945.0,1.007,3063,87,0.8909999999999999,0.107,0.14615223317257287,0.15569053708439898,0.16941415166117169,0.13480741797432239,0.1609792284866469
53,2,41,3,2,5,2492.0,1668,824.0,0.6509999999999999,1606,32,0.882,0.669,0.14615223317257287,0.15569053708439898,0.15126946874333264,0.15765472312703582,0.1609792284866469
48,3,40,3,2,3,3117.0,1603,1514.0,1.167,1437,37,0.609,0.514,0.17357222844344905,0.15569053708439898,0.16176470588235295,0.17186183656276327,0.1609792284866469
41,1,31,5,3,4,10239.0,2224,8015.0,0.545,2149,40,1.105,0.217,0.14615223317257287,0.15569053708439898,0.15126946874333264,0.15765472312703582,0.1609792284866469
53,1,43,3,1,2,4426.0,1530,2896.0,0.518,1231,34,0.214,0.346,0.14615223317257287,0.1593813046402152,0.15126946874333264,0.15139664804469274,0.1609792284866469
38,3,33,6,2,3,29638.0,857,28781.0,0.481,3429,78,0.696,0.0289999999999999,0.17357222844344905,0.15569053708439898,0.16176470588235295,0.1681654676258993,0.1609792284866469
55,3,44,2,2,3,6455.0,1837,4618.0,0.7170000000000001,8001,99,0.7070000000000001,0.285,0.14615223317257287,0.15202369200394866,0.16941415166117169,0.1733149931224209,0.1609792284866469
63,0,55,5,0,2,18550.0,0,18550.0,0.908,2616,42,0.826,0.0,0.14615223317257287,0.15569053708439898,0.16941415166117169,0.1681654676258993,0.1609792284866469
38,3,28,6,2,2,2699.0,564,2135.0,0.6829999999999999,4813,78,0.8140000000000001,0.209,0.17357222844344905,0.15569053708439898,0.16941415166117169,0.17186183656276327,0.1609792284866469
55,0,51,4,3,1,2041.0,1885,156.0,0.5870000000000001,2118,48,0.778,0.924,0.17357222844344905,0.1593813046402152,0.15126946874333264,0.17186183656276327,0.1609792284866469
26,1,36,3,4,3,2703.0,1256,1447.0,0.949,2111,29,0.706,0.465,0.14615223317257287,0.15202369200394866,0.16941415166117169,0.15139664804469274,0.1609792284866469
45,2,40,6,3,3,5848.0,2517,3331.0,0.561,2000,32,0.28,0.43,0.17357222844344905,0.15569053708439898,0.15126946874333264,0.17186183656276327,0.1609792284866469
31,0,24,3,2,4,3827.0,1397,2430.0,0.88,2491,64,1.0,0.365,0.17357222844344905,0.1593813046402152,0.16941415166117169,0.17186183656276327,0.1609792284866469
63,0,51,3,3,3,11619.0,0,11619.0,0.631,2395,49,0.361,0.0,0.14615223317257287,0.15569053708439898,0.16941415166117169,0.13480741797432239,0.1609792284866469
39,5,31,3,3,6,3333.0,1867,1466.0,0.947,3348,50,0.282,0.56,0.17357222844344905,0.1685319289005925,0.15126946874333264,0.15139664804469274,0.1609792284866469
44,4,36,6,2,3,5877.0,1160,4717.0,0.446,3565,83,0.7290000000000001,0.1969999999999999,0.14615223317257287,0.1685319289005925,0.16941415166117169,0.15765472312703582,0.1609792284866469
42,3,30,2,2,3,5298.0,0,5298.0,0.857,2431,37,0.542,0.0,0.14615223317257287,0.15569053708439898,0.15126946874333264,0.13480741797432239,0.1609792284866469
53,2,48,2,2,2,8259.0,1182,7077.0,0.8220000000000001,7957,88,0.544,0.143,0.17357222844344905,0.15202369200394866,0.16941415166117169,0.17186183656276327,0.1609792284866469
53,2,41,5,1,3,5659.0,1393,4266.0,0.436,1570,40,0.6,0.246,0.17357222844344905,0.15202369200394866,0.15126946874333264,0.1681654676258993,0.1609792284866469
56,0,36,5,4,2,3033.0,0,3033.0,0.89,4921,90,0.698,0.0,0.17357222844344905,0.1685319289005925,0.16941415166117169,0.17186183656276327,0.1609792284866469
59,1,53,5,6,2,7501.0,2517,4984.0,0.6629999999999999,2280,49,0.531,0.336,0.17357222844344905,0.1685319289005925,0.16941415166117169,0.17186183656276327,0.1609792284866469
53,0,46,4,4,2,1590.0,0,1590.0,0.556,4229,73,1.086,0.0,0.14615223317257287,0.15201192250372578,0.15126946874333264,0.13480741797432239,0.1609792284866469
43,2,36,6,2,0,14418.0,0,14418.0,1.043,3880,68,0.7,0.0,0.14615223317257287,0.15201192250372578,0.16941415166117169,0.15765472312703582,0.1609792284866469
56,1,36,5,3,2,7075.0,1676,5399.0,1.268,4160,75,0.667,0.237,0.14615223317257287,0.15569053708439898,0.16941415166117169,0.13480741797432239,0.1609792284866469
52,4,42,6,1,0,5738.0,1112,4626.0,1.519,1922,48,0.655,0.1939999999999999,0.14615223317257287,0.15201192250372578,0.15126946874333264,0.15765472312703582,0.1609792284866469
55,2,44,5,2,3,1669.0,1000,669.0,0.7170000000000001,4085,69,0.971,0.599,0.17357222844344905,0.1593813046402152,0.15126946874333264,0.17186183656276327,0.1609792284866469
36,2,21,4,1,5,12763.0,2517,10246.0,1.631,2599,46,0.917,0.1969999999999999,0.14615223317257287,0.1593813046402152,0.15126946874333264,0.13480741797432239,0.1609792284866469
46,3,38,5,1,3,1555.0,1366,189.0,0.7040000000000001,5490,86,0.755,0.878,0.17357222844344905,0.15569053708439898,0.16941415166117169,0.17186183656276327,0.1609792284866469
35,4,25,2,3,2,3379.0,587,2792.0,0.67,5121,80,0.7020000000000001,0.174,0.17357222844344905,0.1593813046402152,0.15126946874333264,0.1681654676258993,0.1609792284866469
68,1,56,5,2,3,13860.0,1652,12208.0,1.255,1910,32,1.909,0.119,0.14615223317257287,0.15569053708439898,0.15126946874333264,0.1681654676258993,0.1609792284866469
54,3,43,5,3,2,2884.0,1144,1740.0,0.7829999999999999,4887,90,0.698,0.397,0.14615223317257287,0.15201192250372578,0.15126946874333264,0.1733149931224209,0.1609792284866469
62,0,52,6,3,2,9050.0,1538,7512.0,0.77,1542,43,0.654,0.17,0.17357222844344905,0.15569053708439898,0.15126946874333264,0.1681654676258993,0.1609792284866469
41,1,36,2,3,1,7106.0,2031,5075.0,0.746,16377,124,0.746,0.286,0.17357222844344905,0.15201192250372578,0.16176470588235295,0.17186183656276327,0.1609792284866469
40,3,28,6,2,2,1709.0,0,1709.0,0.685,4981,79,0.975,0.0,0.17357222844344905,0.15569053708439898,0.16941415166117169,0.17186183656276327,0.1609792284866469
35,2,16,6,3,2,18278.0,0,18278.0,0.7979999999999999,2084,61,1.103,0.0,0.14615223317257287,0.1593813046402152,0.16941415166117169,0.13480741797432239,0.1609792284866469
46,3,39,4,3,2,12222.0,1260,10962.0,1.138,3418,78,0.733,0.103,0.17357222844344905,0.15569053708439898,0.16941415166117169,0.17186183656276327,0.14774774774774774
58,4,47,3,3,3,2822.0,2173,649.0,1.456,1218,23,2.286,0.77,0.17357222844344905,0.1593813046402152,0.15126946874333264,0.17186183656276327,0.1609792284866469
39,3,36,2,2,3,6867.0,776,6091.0,0.715,14119,97,0.764,0.113,0.14615223317257287,0.17829457364341086,0.15126946874333264,0.13480741797432239,0.1609792284866469
34,2,25,2,3,4,12373.0,0,12373.0,0.71,2462,40,0.429,0.0,0.17357222844344905,0.15569053708439898,0.16176470588235295,0.1681654676258993,0.1609792284866469
46,2,34,4,2,0,9451.0,1280,8171.0,0.6809999999999999,3179,79,0.975,0.135,0.14615223317257287,0.15569053708439898,0.15126946874333264,0.13480741797432239,0.1609792284866469
47,2,41,2,2,2,21325.0,2197,19128.0,0.647,7053,69,0.865,0.103,0.14615223317257287,0.15569053708439898,0.17222963951935916,0.15765472312703582,0.1609792284866469
51,0,36,3,2,3,8065.0,0,8065.0,0.7290000000000001,14807,115,0.769,0.0,0.14615223317257287,0.1685319289005925,0.15126946874333264,0.15765472312703582,0.1609792284866469
59,1,36,3,1,1,2697.0,1410,1287.0,0.925,4489,58,0.706,0.523,0.17357222844344905,0.15569053708439898,0.15126946874333264,0.17186183656276327,0.1609792284866469
36,1,23,6,3,3,3107.0,2354,753.0,1.248,2720,48,1.182,0.758,0.17357222844344905,0.17829457364341086,0.15126946874333264,0.17186183656276327,0.1609792284866469
32,1,36,4,2,2,2999.0,0,2999.0,0.812,3018,80,0.778,0.0,0.14615223317257287,0.15201192250372578,0.16941415166117169,0.13480741797432239,0.1609792284866469
35,3,30,5,2,2,3976.0,1789,2187.0,0.931,4419,75,0.8290000000000001,0.45,0.17357222844344905,0.2106430155210643,0.15126946874333264,0.17186183656276327,0.1609792284866469
50,0,42,3,4,2,3749.0,1594,2155.0,0.738,7990,89,0.534,0.425,0.17357222844344905,0.1593813046402152,0.15126946874333264,0.17186183656276327,0.1609792284866469
46,2,36,3,1,3,13001.0,1482,11519.0,0.552,3671,55,0.528,0.114,0.14615223317257287,0.15201192250372578,0.16941415166117169,0.1733149931224209,0.1609792284866469
53,3,47,1,3,2,3733.0,1620,2113.0,0.765,15200,118,0.934,0.434,0.17357222844344905,0.1593813046402152,0.15126946874333264,0.17186183656276327,0.1609792284866469
53,2,41,5,1,3,2329.0,2290,39.0,0.5329999999999999,4609,76,0.767,0.983,0.17357222844344905,0.1685319289005925,0.16941415166117169,0.17186183656276327,0.1609792284866469
49,0,38,1,3,2,3599.0,0,3599.0,0.738,13324,110,0.594,0.0,0.14615223317257287,0.1593813046402152,0.15126946874333264,0.13480741797432239,0.1609792284866469
45,1,36,6,2,2,9433.0,1578,7855.0,0.66,3910,81,0.653,0.1669999999999999,0.17357222844344905,0.15201192250372578,0.16176470588235295,0.17186183656276327,0.1609792284866469
44,2,37,4,3,3,8128.0,2344,5784.0,0.7879999999999999,4251,80,1.051,0.288,0.17357222844344905,0.15569053708439898,0.16941415166117169,0.1681654676258993,0.1609792284866469
56,1,36,4,3,2,1936.0,1101,835.0,0.984,4578,70,0.892,0.569,0.17357222844344905,0.15569053708439898,0.16941415166117169,0.17186183656276327,0.1609792284866469
33,3,25,4,2,3,16434.0,2104,14330.0,0.955,1726,37,0.85,0.128,0.14615223317257287,0.17829457364341086,0.15126946874333264,0.15765472312703582,0.1609792284866469
52,2,32,6,3,4,2427.0,1581,846.0,0.6940000000000001,3857,69,0.816,0.6509999999999999,0.17357222844344905,0.15201192250372578,0.16176470588235295,0.17186183656276327,0.1609792284866469
61,1,52,2,1,1,2177.0,1329,848.0,0.647,7037,82,0.745,0.61,0.14615223317257287,0.1593813046402152,0.16941415166117169,0.15139664804469274,0.1609792284866469
42,3,32,2,2,3,3391.0,1359,2032.0,0.662,13212,107,0.6459999999999999,0.401,0.17357222844344905,0.15569053708439898,0.16941415166117169,0.17186183656276327,0.1609792284866469
54,3,43,4,1,1,13219.0,0,13219.0,0.5760000000000001,1097,24,0.5,0.0,0.14615223317257287,0.15201192250372578,0.15126946874333264,0.1733149931224209,0.1609792284866469
45,2,38,4,3,3,1686.0,0,1686.0,0.812,4413,77,0.75,0.0,0.14615223317257287,0.2106430155210643,0.15126946874333264,0.1733149931224209,0.1609792284866469
53,3,44,4,4,2,34516.0,1073,33443.0,0.5579999999999999,4485,86,0.755,0.031,0.14615223317257287,0.15202369200394866,0.16941415166117169,0.1733149931224209,0.14774774774774774
43,2,30,3,3,3,34516.0,0,34516.0,0.688,2427,51,0.645,0.0,0.14615223317257287,0.15569053708439898,0.16941415166117169,0.15765472312703582,0.1609792284866469
39,2,36,5,3,3,13961.0,1299,12662.0,0.8420000000000001,783,20,0.667,0.093,0.14615223317257287,0.1593813046402152,0.16941415166117169,0.13480741797432239,0.1609792284866469
52,0,36,2,2,3,1438.3,978,460.3,0.773,947,33,0.5710000000000001,0.68,0.17357222844344905,0.2106430155210643,0.16941415166117169,0.17186183656276327,0.1609792284866469
49,3,43,4,4,0,23032.0,1960,21072.0,0.619,1289,22,1.0,0.085,0.17357222844344905,0.15202369200394866,0.16941415166117169,0.1681654676258993,0.1609792284866469
43,2,39,3,1,3,34516.0,1987,32529.0,0.6729999999999999,16177,122,0.848,0.0579999999999999,0.14615223317257287,0.15201192250372578,0.15126946874333264,0.15765472312703582,0.14774774774774774
54,0,35,4,1,3,9231.0,1642,7589.0,0.416,4676,68,0.659,0.178,0.17357222844344905,0.1685319289005925,0.16941415166117169,0.15139664804469274,0.1609792284866469
42,2,32,4,2,2,26222.0,1073,25149.0,1.288,1988,30,0.579,0.0409999999999999,0.14615223317257287,0.2106430155210643,0.15126946874333264,0.15765472312703582,0.1609792284866469
53,3,36,3,1,3,1438.3,1183,255.3,0.841,4551,65,0.667,0.8220000000000001,0.17357222844344905,0.1593813046402152,0.15126946874333264,0.17186183656276327,0.1609792284866469
40,3,34,1,3,4,29715.0,0,29715.0,0.3989999999999999,2128,39,0.345,0.0,0.14615223317257287,0.15201192250372578,0.17222963951935916,0.15765472312703582,0.1609792284866469
50,2,35,4,5,3,34516.0,668,33848.0,0.894,3931,77,0.7909999999999999,0.019,0.14615223317257287,0.1685319289005925,0.15126946874333264,0.1733149931224209,0.1810344827586207
49,3,44,2,3,2,7659.0,1698,5961.0,0.992,15860,105,0.75,0.222,0.14615223317257287,0.1593813046402152,0.16941415166117169,0.17186183656276327,0.1609792284866469
40,4,36,6,3,4,7587.0,0,7587.0,0.82,3157,59,0.8440000000000001,0.0,0.17357222844344905,0.1685319289005925,0.16941415166117169,0.17186183656276327,0.1609792284866469
53,1,36,3,3,4,14111.0,1034,13077.0,0.505,2950,64,0.684,0.073,0.14615223317257287,0.15201192250372578,0.17222963951935916,0.15765472312703582,0.1609792284866469
49,4,37,2,6,1,1838.0,1155,683.0,0.742,7688,93,0.409,0.628,0.17357222844344905,0.15569053708439898,0.16176470588235295,0.17186183656276327,0.1609792284866469
49,3,36,5,2,1,1994.0,0,1994.0,0.8290000000000001,4434,69,0.568,0.0,0.17357222844344905,0.17829457364341086,0.15126946874333264,0.15139664804469274,0.1609792284866469
56,3,49,3,3,3,1623.0,0,1623.0,1.058,4965,74,0.805,0.0,0.14615223317257287,0.1593813046402152,0.16941415166117169,0.13480741797432239,0.1609792284866469
53,2,46,3,5,2,2153.0,0,2153.0,0.7659999999999999,4628,69,0.971,0.0,0.17357222844344905,0.15202369200394866,0.16941415166117169,0.17186183656276327,0.1609792284866469
52,2,36,1,2,3,3029.0,2267,762.0,0.8420000000000001,14934,113,0.823,0.748,0.17357222844344905,0.15201192250372578,0.16941415166117169,0.17186183656276327,0.1609792284866469
53,2,36,2,2,3,1874.0,994,880.0,0.713,4194,78,0.857,0.53,0.17357222844344905,0.15201192250372578,0.16941415166117169,0.17186183656276327,0.1609792284866469
42,5,30,3,1,4,3578.0,0,3578.0,0.759,1015,36,0.44,0.0,0.17357222844344905,0.15201192250372578,0.15126946874333264,0.1681654676258993,0.1609792284866469
41,3,37,3,3,3,8376.0,1219,7157.0,0.644,4015,77,0.75,0.146,0.17357222844344905,0.15202369200394866,0.16941415166117169,0.15139664804469274,0.1609792284866469
45,4,26,4,3,1,16317.0,0,16317.0,0.742,2944,71,0.972,0.0,0.17357222844344905,0.1593813046402152,0.15126946874333264,0.1681654676258993,0.1609792284866469
28,1,36,5,2,3,1950.0,0,1950.0,0.8029999999999999,2074,81,0.8,0.0,0.14615223317257287,0.15201192250372578,0.16941415166117169,0.17186183656276327,0.1609792284866469
50,2,45,6,3,2,1867.0,1478,389.0,0.727,4097,70,0.7070000000000001,0.792,0.14615223317257287,0.17829457364341086,0.15126946874333264,0.15765472312703582,0.1609792284866469
42,4,36,6,2,3,5557.0,2246,3311.0,0.518,2299,39,0.444,0.4039999999999999,0.17357222844344905,0.1593813046402152,0.15126946874333264,0.1681654676258993,0.1609792284866469
40,3,30,2,3,2,2969.0,0,2969.0,0.74,4109,70,1.0,0.0,0.17357222844344905,0.1593813046402152,0.17222963951935916,0.17186183656276327,0.1609792284866469
45,3,34,6,6,3,2210.0,759,1451.0,0.892,2755,53,0.5589999999999999,0.3429999999999999,0.14615223317257287,0.15569053708439898,0.17222963951935916,0.15765472312703582,0.1609792284866469
56,1,46,4,3,3,2929.0,1287,1642.0,0.497,3875,67,0.595,0.439,0.17357222844344905,0.1593813046402152,0.17222963951935916,0.15139664804469274,0.1609792284866469
34,2,24,6,3,3,3095.0,2010,1085.0,0.6679999999999999,3901,77,0.711,0.649,0.17357222844344905,0.15569053708439898,0.16941415166117169,0.1681654676258993,0.1609792284866469
46,3,36,1,2,2,3759.0,0,3759.0,0.722,15331,106,0.767,0.0,0.17357222844344905,0.15201192250372578,0.16941415166117169,0.17186183656276327,0.1609792284866469
35,2,36,6,2,2,2263.0,1188,1075.0,0.84,1927,47,0.382,0.525,0.14615223317257287,0.1685319289005925,0.15126946874333264,0.15765472312703582,0.1609792284866469
42,4,31,5,1,2,1640.0,888,752.0,0.715,4074,73,0.872,0.541,0.17357222844344905,0.15201192250372578,0.15126946874333264,0.17186183656276327,0.1609792284866469
56,2,36,4,3,1,2713.0,1990,723.0,0.7,4027,67,0.634,0.7340000000000001,0.14615223317257287,0.15201192250372578,0.15126946874333264,0.13480741797432239,0.1609792284866469
45,2,36,4,3,3,24844.0,1273,23571.0,0.437,6549,75,0.974,0.051,0.14615223317257287,0.15569053708439898,0.15126946874333264,0.15765472312703582,0.1609792284866469
38,2,29,4,1,2,2818.0,1656,1162.0,1.404,2916,45,0.957,0.588,0.14615223317257287,0.15201192250372578,0.15126946874333264,0.1733149931224209,0.1609792284866469
45,1,31,3,1,1,17437.0,2225,15212.0,0.8140000000000001,3381,51,0.594,0.128,0.14615223317257287,0.1685319289005925,0.16176470588235295,0.15139664804469274,0.14774774774774774
49,4,36,4,3,2,9595.0,509,9086.0,0.625,4050,72,0.5,0.053,0.17357222844344905,0.1685319289005925,0.16941415166117169,0.15139664804469274,0.1609792284866469
51,3,40,6,3,3,7540.0,773,6767.0,0.688,4755,58,0.706,0.103,0.17357222844344905,0.15201192250372578,0.15126946874333264,0.17186183656276327,0.1609792284866469
34,1,22,1,2,2,3711.0,1413,2298.0,0.175,3922,51,0.645,0.381,0.14615223317257287,0.1685319289005925,0.16941415166117169,0.15765472312703582,0.1609792284866469
37,4,18,5,1,2,2930.0,2024,906.0,0.903,1686,34,0.7,0.691,0.17357222844344905,0.1593813046402152,0.15126946874333264,0.17186183656276327,0.1609792284866469
42,3,37,1,3,1,3787.0,824,2963.0,0.809,16220,120,0.69,0.218,0.17357222844344905,0.15201192250372578,0.16941415166117169,0.17186183656276327,0.1609792284866469
37,3,28,4,2,1,1788.0,0,1788.0,1.001,3511,56,0.931,0.0,0.17357222844344905,0.15202369200394866,0.15126946874333264,0.17186183656276327,0.1609792284866469
50,2,40,3,1,1,34516.0,1871,32645.0,0.356,4054,75,0.364,0.054,0.14615223317257287,0.1593813046402152,0.15126946874333264,0.1733149931224209,0.1609792284866469
63,0,36,6,3,2,7108.0,600,6508.0,0.813,3787,68,0.619,0.084,0.14615223317257287,0.15569053708439898,0.16941415166117169,0.1681654676258993,0.1609792284866469
55,2,45,6,2,1,26729.0,1052,25677.0,1.034,4140,69,0.816,0.039,0.14615223317257287,0.15202369200394866,0.16176470588235295,0.1733149931224209,0.1609792284866469
58,1,39,5,1,1,2406.0,0,2406.0,1.016,4450,73,0.698,0.0,0.17357222844344905,0.1593813046402152,0.17222963951935916,0.15139664804469274,0.1609792284866469
43,3,36,3,3,2,9484.0,2451,7033.0,0.637,7242,95,0.508,0.258,0.17357222844344905,0.15201192250372578,0.15126946874333264,0.17186183656276327,0.1609792284866469
50,0,36,3,2,1,2242.0,888,1354.0,0.6609999999999999,4708,81,0.5579999999999999,0.396,0.17357222844344905,0.15201192250372578,0.17222963951935916,0.17186183656276327,0.1609792284866469
45,4,36,1,3,3,4688.0,0,4688.0,0.593,5248,89,0.745,0.0,0.17357222844344905,0.17829457364341086,0.16941415166117169,0.15139664804469274,0.1609792284866469
48,3,42,6,1,3,6085.0,930,5155.0,1.307,3154,59,0.967,0.153,0.14615223317257287,0.15569053708439898,0.15126946874333264,0.13480741797432239,0.1609792284866469
50,4,44,4,2,3,13911.0,2160,11751.0,0.73,2204,60,0.667,0.155,0.14615223317257287,0.15202369200394866,0.16176470588235295,0.13480741797432239,0.1609792284866469
33,2,15,3,3,4,9725.0,0,9725.0,0.75,4062,65,0.711,0.0,0.17357222844344905,0.15201192250372578,0.16176470588235295,0.1681654676258993,0.1609792284866469
56,3,44,6,3,4,1544.0,0,1544.0,0.315,1902,35,0.4,0.0,0.17357222844344905,0.15569053708439898,0.15126946874333264,0.15139664804469274,0.1609792284866469
55,2,36,6,3,4,2967.0,2129,838.0,1.075,2177,59,0.7879999999999999,0.718,0.17357222844344905,0.15202369200394866,0.15126946874333264,0.17186183656276327,0.1609792284866469
63,1,56,5,3,2,3071.0,2044,1027.0,0.91,4433,68,0.659,0.6659999999999999,0.17357222844344905,0.15202369200394866,0.16941415166117169,0.15139664804469274,0.1609792284866469
38,3,34,5,1,0,3402.0,1813,1589.0,0.653,1767,28,0.647,0.5329999999999999,0.17357222844344905,0.15569053708439898,0.15126946874333264,0.17186183656276327,0.1609792284866469
40,3,29,3,2,1,30997.0,2330,28667.0,0.65,3821,81,0.841,0.075,0.14615223317257287,0.1593813046402152,0.16176470588235295,0.15765472312703582,0.1609792284866469
41,4,23,3,2,2,2787.0,2053,734.0,0.76,4949,76,0.551,0.737,0.17357222844344905,0.15201192250372578,0.16941415166117169,0.17186183656276327,0.1609792284866469
49,3,36,4,2,4,1522.0,0,1522.0,0.482,2241,36,0.8,0.0,0.17357222844344905,0.1593813046402152,0.15126946874333264,0.17186183656276327,0.1609792284866469
